disponibilidade_id,colaborador_id,data,turno_id,disponivel,tipo_disponibilidade,horas_disponiveis,motivo_indisponibilidade,tipo_indisponibilidade,comunicado_em,horas_antecedencia,ativo
D8410,C010,2025-01-05,T3,1,Total,9,,,,,1
D8411,C010,2025-01-06,T1,1,Total,7,,,,,1
D8412,C010,2025-01-06,T2,1,Total,8,,,,,1
D8413,C010,2025-01-06,T3,0,Indisponível,0,baixa,planeada,2024-12-20 22:18,407.7,1
D8414,C010,2025-01-07,T1,1,Total,7,,,,,1
D8415,C010,2025-01-07,T2,1,Total,8,,,,,1
D8416,C010,2025-01-07,T3,1,Total,9,,,,,1
D8417,C010,2025-01-08,T1,1,Total,7,,,,,1
D8418,C010,2025-01-08,T2,1,Total,8,,,,,1
D8419,C010,2025-01-08,T3,1,Parcial,4,formação,planeada,2025-01-02 06:12,159.8,1
D8420,C010,2025-01-09,T1,1,Total,7,,,,,1
D8421,C010,2025-01-09,T2,1,Total,8,,,,,1
D8422,C010,2025-01-09,T3,1,Total,9,,,,,1
D8423,C010,2025-01-10,T1,1,Total,7,,,,,1
D8424,C010,2025-01-10,T2,1,Total,8,,,,,1
D8425,C010,2025-01-10,T3,1,Total,9,,,,,1
D8426,C010,2025-01-11,T1,1,Total,7,,,,,1
D8427,C010,2025-01-11,T2,1,Total,8,,,,,1
D8428,C010,2025-01-11,T3,1,Total,9,,,,,1
D8429,C010,2025-01-12,T1,1,Total,7,,,,,1
D8430,C010,2025-01-12,T2,1,Total,8,,,,,1
D8431,C010,2025-01-12,T3,1,Total,9,,,,,1
D8432,C010,2025-01-13,T1,1,Total,7,,,,,1
D8433,C010,2025-01-13,T2,1,Total,8,,,,,1
D8434,C010,2025-01-13,T3,1,Total,9,,,,,1
D8435,C010,2025-01-14,T1,1,Total,7,,,,,1
D8436,C010,2025-01-14,T2,1,Total,8,,,,,1
D8437,C010,2025-01-14,T3,1,Total,9,,,,,1
D8438,C010,2025-01-15,T1,1,Parcial,4,formação,planeada,2025-01-02 20:18,298.7,1
D8439,C010,2025-01-15,T2,1,Total,8,,,,,1
D8440,C010,2025-01-15,T3,1,Total,9,,,,,1
D8441,C010,2025-01-16,T1,1,Total,7,,,,,1
D8442,C010,2025-01-16,T2,1,Total,8,,,,,1
D8443,C010,2025-01-16,T3,1,Total,9,,,,,1
D8444,C010,2025-01-17,T1,1,Total,7,,,,,1
D8445,C010,2025-01-17,T2,1,Total,8,,,,,1
D8446,C010,2025-01-17,T3,1,Total,9,,,,,1
D8447,C010,2025-01-18,T1,1,Total,7,,,,,1
D8448,C010,2025-01-18,T2,1,Total,8,,,,,1
D8449,C010,2025-01-18,T3,1,Total,9,,,,,1
D8450,C010,2025-01-19,T1,1,Total,7,,,,,1
D8451,C010,2025-01-19,T2,1,Total,8,,,,,1
D8452,C010,2025-01-19,T3,1,Total,9,,,,,1
D8453,C010,2025-01-20,T1,1,Total,7,,,,,1
D8454,C010,2025-01-20,T2,1,Total,8,,,,,1
D8455,C010,2025-01-20,T3,1,Total,9,,,,,1
D8456,C010,2025-01-21,T1,1,Total,7,,,,,1
D8457,C010,2025-01-21,T2,1,Total,8,,,,,1
D8458,C010,2025-01-21,T3,1,Total,9,,,,,1
D8459,C010,2025-01-22,T1,1,Total,7,,,,,1
D8460,C010,2025-01-22,T2,1,Total,8,,,,,1
D8461,C010,2025-01-22,T3,1,Total,9,,,,,1
D8462,C010,2025-01-23,T1,1,Total,7,,,,,1
D8463,C010,2025-01-23,T2,1,Total,8,,,,,1
D8464,C010,2025-01-23,T3,1,Total,9,,,,,1
D8465,C010,2025-01-24,T1,1,Total,7,,,,,1
D8466,C010,2025-01-24,T2,1,Total,8,,,,,1
D8467,C010,2025-01-24,T3,1,Total,9,,,,,1
D8468,C010,2025-01-25,T1,1,Total,7,,,,,1
D8469,C010,2025-01-25,T2,1,Total,8,,,,,1
D8470,C010,2025-01-25,T3,1,Total,9,,,,,1
D8471,C010,2025-01-26,T1,1,Total,7,,,,,1
D8472,C010,2025-01-26,T2,1,Total,8,,,,,1
D8473,C010,2025-01-26,T3,1,Total,9,,,,,1
D8474,C010,2025-01-27,T1,1,Total,7,,,,,1
D8475,C010,2025-01-27,T2,1,Total,8,,,,,1
D8476,C010,2025-01-27,T3,1,Total,9,,,,,1
D8477,C010,2025-01-28,T1,1,Total,7,,,,,1
D8478,C010,2025-01-28,T2,1,Total,8,,,,,1
D8479,C010,2025-01-28,T3,1,Total,9,,,,,1
D8480,C010,2025-01-29,T1,1,Total,7,,,,,1
D8481,C010,2025-01-29,T2,1,Parcial,4,preferencia_pessoal,planeada,2025-01-26 23:36,62.4,1
D8482,C010,2025-01-29,T3,1,Total,9,,,,,1
D8483,C010,2025-01-30,T1,1,Total,7,,,,,1
D8484,C010,2025-01-30,T2,0,Indisponível,0,consulta_medica,planeada,2025-01-26 21:42,88.3,1
D8485,C010,2025-01-30,T3,1,Total,9,,,,,1
D8486,C010,2025-01-31,T1,1,Parcial,4,formação,planeada,2025-01-27 12:36,90.4,1
D8487,C010,2025-01-31,T2,1,Total,8,,,,,1
D8488,C010,2025-01-31,T3,1,Total,9,,,,,1
D8489,C010,2025-02-01,T1,1,Total,7,,,,,1
D8490,C010,2025-02-01,T2,1,Total,8,,,,,1
D8491,C010,2025-02-01,T3,1,Total,9,,,,,1
D8492,C010,2025-02-02,T1,0,Indisponível,0,férias,planeada,2025-01-26 16:24,158.6,1
D8493,C010,2025-02-02,T2,1,Total,8,,,,,1
D8494,C010,2025-02-02,T3,1,Total,9,,,,,1
D8495,C010,2025-02-03,T1,1,Parcial,4,formação,planeada,2025-01-20 22:54,320.1,1
D8496,C010,2025-02-03,T2,1,Total,8,,,,,1
D8497,C010,2025-02-03,T3,1,Total,9,,,,,1
D8498,C010,2025-02-04,T1,0,Indisponível,0,baixa,planeada,2025-01-23 17:36,277.4,1
D8499,C010,2025-02-04,T2,1,Total,8,,,,,1
D8500,C010,2025-02-04,T3,1,Total,9,,,,,1
D8501,C010,2025-02-05,T1,1,Total,7,,,,,1
D8502,C010,2025-02-05,T2,1,Total,8,,,,,1
D8503,C010,2025-02-05,T3,1,Total,9,,,,,1
D8504,C010,2025-02-06,T1,1,Total,7,,,,,1
D8505,C010,2025-02-06,T2,1,Total,8,,,,,1
D8506,C010,2025-02-06,T3,1,Total,9,,,,,1
D8507,C010,2025-02-07,T1,1,Total,7,,,,,1
D8508,C010,2025-02-07,T2,1,Total,8,,,,,1
D8509,C010,2025-02-07,T3,1,Total,9,,,,,1
D8510,C010,2025-02-08,T1,1,Total,7,,,,,1
D8511,C010,2025-02-08,T2,1,Total,8,,,,,1
D8512,C010,2025-02-08,T3,1,Total,9,,,,,1
D8513,C010,2025-02-09,T1,1,Total,7,,,,,1
D8514,C010,2025-02-09,T2,1,Total,8,,,,,1
D8515,C010,2025-02-09,T3,1,Total,9,,,,,1
D8516,C010,2025-02-10,T1,1,Total,7,,,,,1
D8517,C010,2025-02-10,T2,1,Total,8,,,,,1
D8518,C010,2025-02-10,T3,1,Total,9,,,,,1
D8519,C010,2025-02-11,T1,1,Total,7,,,,,1
D8520,C010,2025-02-11,T2,1,Total,8,,,,,1
D8521,C010,2025-02-11,T3,1,Total,9,,,,,1
D8522,C010,2025-02-12,T1,1,Parcial,4,consulta_medica,planeada,2025-02-04 10:48,188.2,1
D8523,C010,2025-02-12,T2,1,Total,8,,,,,1
D8524,C010,2025-02-12,T3,1,Total,9,,,,,1
D8525,C010,2025-02-13,T1,1,Total,7,,,,,1
D8526,C010,2025-02-13,T2,1,Parcial,4,consulta_medica,planeada,2025-02-02 23:18,254.7,1
D8527,C010,2025-02-13,T3,1,Total,9,,,,,1
D8528,C010,2025-02-14,T1,1,Total,7,,,,,1
D8529,C010,2025-02-14,T2,1,Total,8,,,,,1
D8530,C010,2025-02-14,T3,1,Total,9,,,,,1
D8531,C010,2025-02-15,T1,1,Total,7,,,,,1
D8532,C010,2025-02-15,T2,1,Total,8,,,,,1
D8533,C010,2025-02-15,T3,1,Total,9,,,,,1
D8534,C010,2025-02-16,T1,1,Parcial,4,preferencia_pessoal,planeada,2025-02-07 18:42,204.3,1
D8535,C010,2025-02-16,T2,1,Total,8,,,,,1
D8536,C010,2025-02-16,T3,1,Total,9,,,,,1
D8537,C010,2025-02-17,T1,1,Total,7,,,,,1
D8538,C010,2025-02-17,T2,1,Total,8,,,,,1
D8539,C010,2025-02-17,T3,1,Total,9,,,,,1
D8540,C010,2025-02-18,T1,1,Total,7,,,,,1
D8541,C010,2025-02-18,T2,1,Total,8,,,,,1
D8542,C010,2025-02-18,T3,1,Total,9,,,,,1
D8543,C010,2025-02-19,T1,1,Total,7,,,,,1
D8544,C010,2025-02-19,T2,0,Indisponível,0,baixa,planeada,2025-02-04 14:18,359.7,1
D8545,C010,2025-02-19,T3,1,Total,9,,,,,1
D8546,C010,2025-02-20,T1,1,Total,7,,,,,1
D8547,C010,2025-02-20,T2,1,Total,8,,,,,1
D8548,C010,2025-02-20,T3,1,Total,9,,,,,1
D8549,C010,2025-02-21,T1,1,Total,7,,,,,1
D8550,C010,2025-02-21,T2,1,Parcial,4,consulta_medica,planeada,2025-02-08 00:12,325.8,1
D8551,C010,2025-02-21,T3,1,Total,9,,,,,1
D8552,C010,2025-02-22,T1,1,Total,7,,,,,1
D8553,C010,2025-02-22,T2,0,Indisponível,0,consulta_medica,planeada,2025-01-26 09:00,653.0,1
D8554,C010,2025-02-22,T3,1,Total,9,,,,,1
D8555,C010,2025-02-23,T1,0,Indisponível,0,folga,planeada,2025-02-12 18:12,252.8,1
D8556,C010,2025-02-23,T2,1,Total,8,,,,,1
D8557,C010,2025-02-23,T3,1,Total,9,,,,,1
D8558,C010,2025-02-24,T1,1,Total,7,,,,,1
D8559,C010,2025-02-24,T2,1,Total,8,,,,,1
D8560,C010,2025-02-24,T3,1,Total,9,,,,,1
D8561,C010,2025-02-25,T1,1,Total,7,,,,,1
D8562,C010,2025-02-25,T2,1,Parcial,4,preferencia_pessoal,planeada,2025-02-23 07:12,54.8,1
D8563,C010,2025-02-25,T3,1,Total,9,,,,,1
D8564,C010,2025-02-26,T1,1,Total,7,,,,,1
D8565,C010,2025-02-26,T2,1,Total,8,,,,,1
D8566,C010,2025-02-26,T3,1,Total,9,,,,,1
D8567,C010,2025-02-27,T1,0,Indisponível,0,baixa,planeada,2025-02-08 01:30,461.5,1
D8568,C010,2025-02-27,T2,1,Parcial,4,formação,planeada,2025-02-26 15:06,22.9,1
D8569,C010,2025-02-27,T3,1,Total,9,,,,,1
D8570,C010,2025-02-28,T1,1,Total,7,,,,,1
D8571,C010,2025-02-28,T2,1,Parcial,4,preferencia_pessoal,planeada,2025-02-16 05:36,296.4,1
D8572,C010,2025-02-28,T3,1,Total,9,,,,,1
D8573,C010,2025-03-01,T1,1,Total,7,,,,,1
D8574,C010,2025-03-01,T2,1,Total,8,,,,,1
D8575,C010,2025-03-01,T3,1,Total,9,,,,,1
D8576,C010,2025-03-02,T1,1,Total,7,,,,,1
D8577,C010,2025-03-02,T2,1,Parcial,4,consulta_medica,planeada,2025-02-28 22:00,40.0,1
D8578,C010,2025-03-02,T3,1,Total,9,,,,,1
D8579,C010,2025-03-03,T1,1,Total,7,,,,,1
D8580,C010,2025-03-03,T2,1,Total,8,,,,,1
D8581,C010,2025-03-03,T3,1,Total,9,,,,,1
D8582,C010,2025-03-04,T1,1,Total,7,,,,,1
D8583,C010,2025-03-04,T2,1,Parcial,4,consulta_medica,planeada,2025-02-24 05:24,200.6,1
D8584,C010,2025-03-04,T3,1,Total,9,,,,,1
D8585,C010,2025-03-05,T1,1,Total,7,,,,,1
D8586,C010,2025-03-05,T2,1,Total,8,,,,,1
D8587,C010,2025-03-05,T3,1,Total,9,,,,,1
D8588,C010,2025-03-06,T1,1,Total,7,,,,,1
D8589,C010,2025-03-06,T2,0,Indisponível,0,folga,planeada,2025-02-10 20:00,570.0,1
D8590,C010,2025-03-06,T3,1,Parcial,4,consulta_medica,planeada,2025-02-26 12:18,201.7,1
D8591,C010,2025-03-07,T1,1,Total,7,,,,,1
D8592,C010,2025-03-07,T2,1,Total,8,,,,,1
D8593,C010,2025-03-07,T3,1,Total,9,,,,,1
D8594,C010,2025-03-08,T1,1,Total,7,,,,,1
D8595,C010,2025-03-08,T2,1,Total,8,,,,,1
D8596,C010,2025-03-08,T3,1,Total,9,,,,,1
D8597,C010,2025-03-09,T1,1,Total,7,,,,,1
D8598,C010,2025-03-09,T2,1,Total,8,,,,,1
D8599,C010,2025-03-09,T3,1,Total,9,,,,,1
D8600,C010,2025-03-10,T1,1,Total,7,,,,,1
D8601,C010,2025-03-10,T2,1,Total,8,,,,,1
D8602,C010,2025-03-10,T3,1,Total,9,,,,,1
D8603,C010,2025-03-11,T1,1,Total,7,,,,,1
D8604,C010,2025-03-11,T2,1,Parcial,4,consulta_medica,planeada,2025-02-27 12:06,289.9,1
D8605,C010,2025-03-11,T3,1,Total,9,,,,,1
D8606,C010,2025-03-12,T1,1,Parcial,4,consulta_medica,planeada,2025-03-04 03:36,195.4,1
D8607,C010,2025-03-12,T2,1,Total,8,,,,,1
D8608,C010,2025-03-12,T3,1,Total,9,,,,,1
D8609,C010,2025-03-13,T1,1,Total,7,,,,,1
D8610,C010,2025-03-13,T2,1,Total,8,,,,,1
D8611,C010,2025-03-13,T3,1,Total,9,,,,,1
D8612,C010,2025-03-14,T1,1,Total,7,,,,,1
D8613,C010,2025-03-14,T2,1,Total,8,,,,,1
D8614,C010,2025-03-14,T3,0,Indisponível,0,férias,planeada,2025-03-02 18:36,291.4,1
D8615,C010,2025-03-15,T1,1,Total,7,,,,,1
D8616,C010,2025-03-15,T2,1,Total,8,,,,,1
D8617,C010,2025-03-15,T3,1,Total,9,,,,,1
D8618,C010,2025-03-16,T1,1,Total,7,,,,,1
D8619,C010,2025-03-16,T2,1,Total,8,,,,,1
D8620,C010,2025-03-16,T3,1,Total,9,,,,,1
D8621,C010,2025-03-17,T1,1,Total,7,,,,,1
D8622,C010,2025-03-17,T2,1,Total,8,,,,,1
D8623,C010,2025-03-17,T3,1,Total,9,,,,,1
D8624,C010,2025-03-18,T1,1,Total,7,,,,,1
D8625,C010,2025-03-18,T2,1,Total,8,,,,,1
D8626,C010,2025-03-18,T3,1,Total,9,,,,,1
D8627,C010,2025-03-19,T1,1,Total,7,,,,,1
D8628,C010,2025-03-19,T2,1,Total,8,,,,,1
D8629,C010,2025-03-19,T3,1,Total,9,,,,,1
D8630,C010,2025-03-20,T1,1,Total,7,,,,,1
D8631,C010,2025-03-20,T2,1,Parcial,4,preferencia_pessoal,planeada,2025-03-14 10:48,147.2,1
D8632,C010,2025-03-20,T3,1,Parcial,4,consulta_medica,planeada,2025-03-09 23:36,262.4,1
D8633,C010,2025-03-21,T1,1,Total,7,,,,,1
D8634,C010,2025-03-21,T2,1,Total,8,,,,,1
D8635,C010,2025-03-21,T3,1,Total,9,,,,,1
D8636,C010,2025-03-22,T1,1,Total,7,,,,,1
D8637,C010,2025-03-22,T2,1,Total,8,,,,,1
D8638,C010,2025-03-22,T3,1,Total,9,,,,,1
D8639,C010,2025-03-23,T1,1,Total,7,,,,,1
D8640,C010,2025-03-23,T2,1,Total,8,,,,,1
D8641,C010,2025-03-23,T3,1,Total,9,,,,,1
D8642,C010,2025-03-24,T1,1,Total,7,,,,,1
D8643,C010,2025-03-24,T2,1,Total,8,,,,,1
D8644,C010,2025-03-24,T3,1,Total,9,,,,,1
D8645,C010,2025-03-25,T1,1,Total,7,,,,,1
D8646,C010,2025-03-25,T2,1,Total,8,,,,,1
D8647,C010,2025-03-25,T3,1,Total,9,,,,,1
D8648,C010,2025-03-26,T1,1,Total,7,,,,,1
D8649,C010,2025-03-26,T2,1,Total,8,,,,,1
D8650,C010,2025-03-26,T3,1,Total,9,,,,,1
D8651,C010,2025-03-27,T1,1,Total,7,,,,,1
D8652,C010,2025-03-27,T2,1,Total,8,,,,,1
D8653,C010,2025-03-27,T3,1,Parcial,4,preferencia_pessoal,planeada,2025-03-14 06:00,328.0,1
D8654,C010,2025-03-28,T1,1,Total,7,,,,,1
D8655,C010,2025-03-28,T2,1,Total,8,,,,,1
D8656,C010,2025-03-28,T3,1,Total,9,,,,,1
D8657,C010,2025-03-29,T1,1,Total,7,,,,,1
D8658,C010,2025-03-29,T2,1,Total,8,,,,,1
D8659,C010,2025-03-29,T3,1,Total,9,,,,,1
D8660,C010,2025-03-30,T1,1,Total,7,,,,,1
D8661,C010,2025-03-30,T2,1,Total,8,,,,,1
D8662,C010,2025-03-30,T3,1,Total,9,,,,,1
D8663,C010,2025-03-31,T1,1,Total,7,,,,,1
D8664,C010,2025-03-31,T2,1,Total,8,,,,,1
D8665,C010,2025-03-31,T3,1,Total,9,,,,,1
D8666,C010,2025-04-01,T1,1,Total,7,,,,,1
D8667,C010,2025-04-01,T2,1,Total,8,,,,,1
D8668,C010,2025-04-01,T3,1,Total,9,,,,,1
D8669,C010,2025-04-02,T1,1,Total,7,,,,,1
D8670,C010,2025-04-02,T2,1,Total,8,,,,,1
D8671,C010,2025-04-02,T3,1,Total,9,,,,,1
D8672,C010,2025-04-03,T1,1,Total,7,,,,,1
D8673,C010,2025-04-03,T2,1,Total,8,,,,,1
D8674,C010,2025-04-03,T3,1,Total,9,,,,,1
D8675,C010,2025-04-04,T1,1,Total,7,,,,,1
D8676,C010,2025-04-04,T2,1,Total,8,,,,,1
D8677,C010,2025-04-04,T3,1,Total,9,,,,,1
D8678,C010,2025-04-05,T1,1,Total,7,,,,,1
D8679,C010,2025-04-05,T2,1,Total,8,,,,,1
D8680,C010,2025-04-05,T3,1,Total,9,,,,,1
D8681,C010,2025-04-06,T1,1,Total,7,,,,,1
D8682,C010,2025-04-06,T2,1,Total,8,,,,,1
D8683,C010,2025-04-06,T3,1,Total,9,,,,,1
D8684,C010,2025-04-07,T1,1,Total,7,,,,,1
D8685,C010,2025-04-07,T2,1,Total,8,,,,,1
D8686,C010,2025-04-07,T3,1,Total,9,,,,,1
D8687,C010,2025-04-08,T1,1,Total,7,,,,,1
D8688,C010,2025-04-08,T2,1,Total,8,,,,,1
D8689,C010,2025-04-08,T3,1,Total,9,,,,,1
D8690,C010,2025-04-09,T1,1,Total,7,,,,,1
D8691,C010,2025-04-09,T2,1,Total,8,,,,,1
D8692,C010,2025-04-09,T3,1,Total,9,,,,,1
D8693,C010,2025-04-10,T1,1,Total,7,,,,,1
D8694,C010,2025-04-10,T2,1,Total,8,,,,,1
D8695,C010,2025-04-10,T3,1,Total,9,,,,,1
D8696,C010,2025-04-11,T1,1,Total,7,,,,,1
D8697,C010,2025-04-11,T2,1,Total,8,,,,,1
D8698,C010,2025-04-11,T3,1,Total,9,,,,,1
D8699,C010,2025-04-12,T1,1,Total,7,,,,,1
D8700,C010,2025-04-12,T2,1,Total,8,,,,,1
D8701,C010,2025-04-12,T3,1,Total,9,,,,,1
D8702,C010,2025-04-13,T1,1,Total,7,,,,,1
D8703,C010,2025-04-13,T2,1,Total,8,,,,,1
D8704,C010,2025-04-13,T3,1,Total,9,,,,,1
D8705,C010,2025-04-14,T1,0,Indisponível,0,folga,planeada,2025-03-17 05:36,673.4,1
D8706,C010,2025-04-14,T2,1,Total,8,,,,,1
D8707,C010,2025-04-14,T3,1,Total,9,,,,,1
D8708,C010,2025-04-15,T1,1,Total,7,,,,,1
D8709,C010,2025-04-15,T2,1,Total,8,,,,,1
D8710,C010,2025-04-15,T3,1,Total,9,,,,,1
D8711,C010,2025-04-16,T1,1,Total,7,,,,,1
D8712,C010,2025-04-16,T2,1,Total,8,,,,,1
D8713,C010,2025-04-16,T3,1,Parcial,4,formação,planeada,2025-04-07 22:30,215.5,1
D8714,C010,2025-04-17,T1,1,Total,7,,,,,1
D8715,C010,2025-04-17,T2,1,Total,8,,,,,1
D8716,C010,2025-04-17,T3,1,Total,9,,,,,1
D8717,C010,2025-04-18,T1,1,Parcial,4,consulta_medica,planeada,2025-04-16 03:12,51.8,1
D8718,C010,2025-04-18,T2,0,Indisponível,0,folga,planeada,2025-04-14 21:54,88.1,1
D8719,C010,2025-04-18,T3,1,Total,9,,,,,1
D8720,C010,2025-04-19,T1,1,Parcial,4,preferencia_pessoal,planeada,2025-04-06 07:06,311.9,1
D8721,C010,2025-04-19,T2,1,Total,8,,,,,1
D8722,C010,2025-04-19,T3,0,Indisponível,0,formação,planeada,2025-04-17 15:36,54.4,1
D8723,C010,2025-04-20,T1,1,Parcial,4,consulta_medica,planeada,2025-04-15 22:54,104.1,1
D8724,C010,2025-04-20,T2,1,Total,8,,,,,1
D8725,C010,2025-04-20,T3,1,Total,9,,,,,1
D8726,C010,2025-04-21,T1,1,Total,7,,,,,1
D8727,C010,2025-04-21,T2,1,Total,8,,,,,1
D8728,C010,2025-04-21,T3,1,Total,9,,,,,1
D8729,C010,2025-04-22,T1,1,Total,7,,,,,1
D8730,C010,2025-04-22,T2,1,Total,8,,,,,1
D8731,C010,2025-04-22,T3,1,Total,9,,,,,1
D8732,C010,2025-04-23,T1,1,Total,7,,,,,1
D8733,C010,2025-04-23,T2,1,Total,8,,,,,1
D8734,C010,2025-04-23,T3,1,Total,9,,,,,1
D8735,C010,2025-04-24,T1,1,Total,7,,,,,1
D8736,C010,2025-04-24,T2,1,Total,8,,,,,1
D8737,C010,2025-04-24,T3,1,Total,9,,,,,1
D8738,C010,2025-04-25,T1,1,Total,7,,,,,1
D8739,C010,2025-04-25,T2,1,Parcial,4,consulta_medica,planeada,2025-04-14 03:42,274.3,1
D8740,C010,2025-04-25,T3,1,Parcial,4,formação,planeada,2025-04-22 10:24,83.6,1
D8741,C010,2025-04-26,T1,1,Total,7,,,,,1
D8742,C010,2025-04-26,T2,1,Total,8,,,,,1
D8743,C010,2025-04-26,T3,1,Total,9,,,,,1
D8744,C010,2025-04-27,T1,1,Total,7,,,,,1
D8745,C010,2025-04-27,T2,0,Indisponível,0,formação,planeada,2025-04-14 05:54,320.1,1
D8746,C010,2025-04-27,T3,1,Total,9,,,,,1
D8747,C010,2025-04-28,T1,1,Total,7,,,,,1
D8748,C010,2025-04-28,T2,1,Total,8,,,,,1
D8749,C010,2025-04-28,T3,1,Total,9,,,,,1
D8750,C010,2025-04-29,T1,1,Total,7,,,,,1
D8751,C010,2025-04-29,T2,1,Total,8,,,,,1
D8752,C010,2025-04-29,T3,1,Total,9,,,,,1
D8753,C010,2025-04-30,T1,1,Total,7,,,,,1
D8754,C010,2025-04-30,T2,1,Total,8,,,,,1
D8755,C010,2025-04-30,T3,1,Total,9,,,,,1
D8756,C010,2025-05-01,T1,1,Total,7,,,,,1
D8757,C010,2025-05-01,T2,0,Indisponível,0,baixa,inesperada,2025-05-01 05:48,8.2,1
D8758,C010,2025-05-01,T3,1,Total,9,,,,,1
D8759,C010,2025-05-02,T1,1,Total,7,,,,,1
D8760,C010,2025-05-02,T2,0,Indisponível,0,baixa,planeada,2025-04-19 00:54,325.1,1
D8761,C010,2025-05-02,T3,1,Total,9,,,,,1
D8762,C010,2025-05-03,T1,1,Total,7,,,,,1
D8763,C010,2025-05-03,T2,1,Parcial,4,formação,planeada,2025-04-30 19:24,66.6,1
D8764,C010,2025-05-03,T3,1,Total,9,,,,,1
D8765,C010,2025-05-04,T1,1,Total,7,,,,,1
D8766,C010,2025-05-04,T2,1,Total,8,,,,,1
D8767,C010,2025-05-04,T3,1,Total,9,,,,,1
D8768,C010,2025-05-05,T1,1,Total,7,,,,,1
D8769,C010,2025-05-05,T2,1,Total,8,,,,,1
D8770,C010,2025-05-05,T3,1,Total,9,,,,,1
D8771,C010,2025-05-06,T1,1,Total,7,,,,,1
D8772,C010,2025-05-06,T2,0,Indisponível,0,preferencia_pessoal,planeada,2025-04-28 21:12,184.8,1
D8773,C010,2025-05-06,T3,1,Total,9,,,,,1
D8774,C010,2025-05-07,T1,1,Total,7,,,,,1
D8775,C010,2025-05-07,T2,1,Total,8,,,,,1
D8776,C010,2025-05-07,T3,1,Total,9,,,,,1
D8777,C010,2025-05-08,T1,1,Total,7,,,,,1
D8778,C010,2025-05-08,T2,1,Total,8,,,,,1
D8779,C010,2025-05-08,T3,1,Total,9,,,,,1
D8780,C010,2025-05-09,T1,1,Total,7,,,,,1
D8781,C010,2025-05-09,T2,1,Total,8,,,,,1
D8782,C010,2025-05-09,T3,1,Parcial,4,formação,planeada,2025-05-04 17:12,124.8,1
D8783,C010,2025-05-10,T1,1,Total,7,,,,,1
D8784,C010,2025-05-10,T2,1,Total,8,,,,,1
D8785,C010,2025-05-10,T3,1,Total,9,,,,,1
D8786,C010,2025-05-11,T1,1,Total,7,,,,,1
D8787,C010,2025-05-11,T2,1,Total,8,,,,,1
D8788,C010,2025-05-11,T3,1,Total,9,,,,,1
D8789,C010,2025-05-12,T1,1,Total,7,,,,,1
D8790,C010,2025-05-12,T2,1,Total,8,,,,,1
D8791,C010,2025-05-12,T3,1,Total,9,,,,,1
D8792,C010,2025-05-13,T1,1,Total,7,,,,,1
D8793,C010,2025-05-13,T2,1,Total,8,,,,,1
D8794,C010,2025-05-13,T3,1,Total,9,,,,,1
D8795,C010,2025-05-14,T1,1,Parcial,4,preferencia_pessoal,planeada,2025-05-12 13:06,41.9,1
D8796,C010,2025-05-14,T2,1,Total,8,,,,,1
D8797,C010,2025-05-14,T3,1,Total,9,,,,,1
D8798,C010,2025-05-15,T1,1,Total,7,,,,,1
D8799,C010,2025-05-15,T2,1,Total,8,,,,,1
D8800,C010,2025-05-15,T3,1,Total,9,,,,,1
D8801,C010,2025-05-16,T1,1,Total,7,,,,,1
D8802,C010,2025-05-16,T2,1,Total,8,,,,,1
D8803,C010,2025-05-16,T3,1,Total,9,,,,,1
D8804,C010,2025-05-17,T1,1,Total,7,,,,,1
D8805,C010,2025-05-17,T2,1,Total,8,,,,,1
D8806,C010,2025-05-17,T3,1,Total,9,,,,,1
D8807,C010,2025-05-18,T1,1,Parcial,4,preferencia_pessoal,planeada,2025-05-09 09:48,213.2,1
D8808,C010,2025-05-18,T2,1,Total,8,,,,,1
D8809,C010,2025-05-18,T3,1,Total,9,,,,,1
D8810,C010,2025-05-19,T1,1,Total,7,,,,,1
D8811,C010,2025-05-19,T2,1,Total,8,,,,,1
D8812,C010,2025-05-19,T3,1,Total,9,,,,,1
D8813,C010,2025-05-20,T1,1,Total,7,,,,,1
D8814,C010,2025-05-20,T2,1,Total,8,,,,,1
D8815,C010,2025-05-20,T3,1,Total,9,,,,,1
D8816,C010,2025-05-21,T1,1,Total,7,,,,,1
D8817,C010,2025-05-21,T2,1,Total,8,,,,,1
D8818,C010,2025-05-21,T3,1,Total,9,,,,,1
D8819,C010,2025-05-22,T1,1,Total,7,,,,,1
D8820,C010,2025-05-22,T2,1,Parcial,4,consulta_medica,planeada,2025-05-18 10:48,99.2,1
D8821,C010,2025-05-22,T3,1,Total,9,,,,,1
D8822,C010,2025-05-23,T1,1,Total,7,,,,,1
D8823,C010,2025-05-23,T2,1,Total,8,,,,,1
D8824,C010,2025-05-23,T3,1,Total,9,,,,,1
D8825,C010,2025-05-24,T1,1,Total,7,,,,,1
D8826,C010,2025-05-24,T2,1,Total,8,,,,,1
D8827,C010,2025-05-24,T3,1,Total,9,,,,,1
D8828,C010,2025-05-25,T1,1,Total,7,,,,,1
D8829,C010,2025-05-25,T2,1,Total,8,,,,,1
D8830,C010,2025-05-25,T3,1,Total,9,,,,,1
D8831,C010,2025-05-26,T1,1,Total,7,,,,,1
D8832,C010,2025-05-26,T2,1,Total,8,,,,,1
D8833,C010,2025-05-26,T3,1,Total,9,,,,,1
D8834,C010,2025-05-27,T1,1,Total,7,,,,,1
D8835,C010,2025-05-27,T2,1,Total,8,,,,,1
