data,dia_semana,departamento,funcao,turno_id,colaboradores_minimos,colaboradores_ideais,origem_necessidade
2025-08-08,Sexta,Housekeeping,Empregada de andares,T3,2,2,previsão
2025-08-08,Sexta,Housekeeping,Supervisora,T3,1,1,previsão
2025-08-08,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-08-09,Sábado,Housekeeping,Empregada de andares,T1,6,7,manual
2025-08-09,Sábado,Housekeeping,Supervisora,T1,2,3,manual
2025-08-09,Sábado,Housekeeping,Auxiliar de limpeza,T1,2,2,manual
2025-08-09,Sábado,Housekeeping,Empregada de andares,T2,3,4,histórico
2025-08-09,Sábado,Housekeeping,Supervisora,T2,2,2,histórico
2025-08-09,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-08-09,Sábado,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-08-09,Sábado,Housekeeping,Supervisora,T3,1,1,histórico
2025-08-09,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-08-10,Domingo,Housekeeping,Empregada de andares,T1,7,7,histórico
2025-08-10,Domingo,Housekeeping,Supervisora,T1,3,3,histórico
2025-08-10,Domingo,Housekeeping,Auxiliar de limpeza,T1,2,2,histórico
2025-08-10,Domingo,Housekeeping,Empregada de andares,T2,3,4,histórico
2025-08-10,Domingo,Housekeeping,Supervisora,T2,2,2,histórico
2025-08-10,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-08-10,Domingo,Housekeeping,Empregada de andares,T3,1,2,manual
2025-08-10,Domingo,Housekeeping,Supervisora,T3,1,1,manual
2025-08-10,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,manual
2025-08-11,Segunda,Housekeeping,Empregada de andares,T1,5,6,previsão
2025-08-11,Segunda,Housekeeping,Supervisora,T1,2,2,previsão
2025-08-11,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,2,previsão
2025-08-11,Segunda,Housekeeping,Empregada de andares,T2,3,3,previsão
2025-08-11,Segunda,Housekeeping,Supervisora,T2,1,2,previsão
2025-08-11,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-08-11,Segunda,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-08-11,Segunda,Housekeeping,Supervisora,T3,1,1,histórico
2025-08-11,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-08-12,Terça,Housekeeping,Empregada de andares,T1,5,5,previsão
2025-08-12,Terça,Housekeeping,Supervisora,T1,2,2,previsão
2025-08-12,Terça,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-08-12,Terça,Housekeeping,Empregada de andares,T2,3,4,histórico
2025-08-12,Terça,Housekeeping,Supervisora,T2,2,2,histórico
2025-08-12,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-08-12,Terça,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-08-12,Terça,Housekeeping,Supervisora,T3,1,1,histórico
2025-08-12,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-08-13,Quarta,Housekeeping,Empregada de andares,T1,5,6,histórico
2025-08-13,Quarta,Housekeeping,Supervisora,T1,2,2,histórico
2025-08-13,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,2,histórico
2025-08-13,Quarta,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-08-13,Quarta,Housekeeping,Supervisora,T2,1,1,histórico
2025-08-13,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-08-13,Quarta,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-08-13,Quarta,Housekeeping,Supervisora,T3,1,1,histórico
2025-08-13,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-08-14,Quinta,Housekeeping,Empregada de andares,T1,5,6,manual
2025-08-14,Quinta,Housekeeping,Supervisora,T1,2,2,manual
2025-08-14,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,2,manual
2025-08-14,Quinta,Housekeeping,Empregada de andares,T2,3,4,histórico
2025-08-14,Quinta,Housekeeping,Supervisora,T2,2,2,histórico
2025-08-14,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-08-14,Quinta,Housekeeping,Empregada de andares,T3,1,2,manual
2025-08-14,Quinta,Housekeeping,Supervisora,T3,1,1,manual
2025-08-14,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,manual
2025-08-15,Sexta,Housekeeping,Empregada de andares,T1,5,5,previsão
2025-08-15,Sexta,Housekeeping,Supervisora,T1,2,2,previsão
2025-08-15,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-08-15,Sexta,Housekeeping,Empregada de andares,T2,2,3,previsão
2025-08-15,Sexta,Housekeeping,Supervisora,T2,1,1,previsão
2025-08-15,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-08-15,Sexta,Housekeeping,Empregada de andares,T3,1,2,previsão
2025-08-15,Sexta,Housekeeping,Supervisora,T3,1,1,previsão
2025-08-15,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-08-16,Sábado,Housekeeping,Empregada de andares,T1,5,6,previsão
2025-08-16,Sábado,Housekeeping,Supervisora,T1,2,2,previsão
2025-08-16,Sábado,Housekeeping,Auxiliar de limpeza,T1,1,2,previsão
2025-08-16,Sábado,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-08-16,Sábado,Housekeeping,Supervisora,T2,1,2,histórico
2025-08-16,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-08-16,Sábado,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-08-16,Sábado,Housekeeping,Supervisora,T3,1,1,histórico
2025-08-16,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-08-17,Domingo,Housekeeping,Empregada de andares,T1,7,7,histórico
2025-08-17,Domingo,Housekeeping,Supervisora,T1,3,3,histórico
2025-08-17,Domingo,Housekeeping,Auxiliar de limpeza,T1,2,2,histórico
2025-08-17,Domingo,Housekeeping,Empregada de andares,T2,3,4,manual
2025-08-17,Domingo,Housekeeping,Supervisora,T2,2,2,manual
2025-08-17,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,manual
2025-08-17,Domingo,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-08-17,Domingo,Housekeeping,Supervisora,T3,1,1,histórico
2025-08-17,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-08-18,Segunda,Housekeeping,Empregada de andares,T1,5,6,previsão
2025-08-18,Segunda,Housekeeping,Supervisora,T1,2,2,previsão
2025-08-18,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,2,previsão
2025-08-18,Segunda,Housekeeping,Empregada de andares,T2,3,3,previsão
2025-08-18,Segunda,Housekeeping,Supervisora,T2,1,2,previsão
2025-08-18,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-08-18,Segunda,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-08-18,Segunda,Housekeeping,Supervisora,T3,1,1,histórico
2025-08-18,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-08-19,Terça,Housekeeping,Empregada de andares,T1,5,6,histórico
2025-08-19,Terça,Housekeeping,Supervisora,T1,2,2,histórico
2025-08-19,Terça,Housekeeping,Auxiliar de limpeza,T1,1,2,histórico
2025-08-19,Terça,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-08-19,Terça,Housekeeping,Supervisora,T2,1,1,histórico
2025-08-19,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-08-19,Terça,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-08-19,Terça,Housekeeping,Supervisora,T3,1,1,histórico
2025-08-19,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-08-20,Quarta,Housekeeping,Empregada de andares,T1,5,6,histórico
2025-08-20,Quarta,Housekeeping,Supervisora,T1,2,2,histórico
2025-08-20,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,2,histórico
2025-08-20,Quarta,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-08-20,Quarta,Housekeeping,Supervisora,T2,1,2,histórico
2025-08-20,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-08-20,Quarta,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-08-20,Quarta,Housekeeping,Supervisora,T3,1,1,histórico
2025-08-20,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-08-21,Quinta,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-08-21,Quinta,Housekeeping,Supervisora,T1,2,2,histórico
2025-08-21,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-08-21,Quinta,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-08-21,Quinta,Housekeeping,Supervisora,T2,1,2,histórico
2025-08-21,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-08-21,Quinta,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-08-21,Quinta,Housekeeping,Supervisora,T3,1,1,histórico
2025-08-21,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-08-22,Sexta,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-08-22,Sexta,Housekeeping,Supervisora,T1,2,2,histórico
2025-08-22,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-08-22,Sexta,Housekeeping,Empregada de andares,T2,3,4,histórico
2025-08-22,Sexta,Housekeeping,Supervisora,T2,2,2,histórico
2025-08-22,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-08-22,Sexta,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-08-22,Sexta,Housekeeping,Supervisora,T3,1,1,histórico
2025-08-22,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-08-23,Sábado,Housekeeping,Empregada de andares,T1,6,7,histórico
2025-08-23,Sábado,Housekeeping,Supervisora,T1,2,3,histórico
2025-08-23,Sábado,Housekeeping,Auxiliar de limpeza,T1,2,2,histórico
2025-08-23,Sábado,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-08-23,Sábado,Housekeeping,Supervisora,T2,1,2,histórico
2025-08-23,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-08-23,Sábado,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-08-23,Sábado,Housekeeping,Supervisora,T3,1,1,histórico
2025-08-23,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-08-24,Domingo,Housekeeping,Empregada de andares,T1,5,6,histórico
2025-08-24,Domingo,Housekeeping,Supervisora,T1,2,2,histórico
2025-08-24,Domingo,Housekeeping,Auxiliar de limpeza,T1,1,2,histórico
2025-08-24,Domingo,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-08-24,Domingo,Housekeeping,Supervisora,T2,1,1,histórico
2025-08-24,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-08-24,Domingo,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-08-24,Domingo,Housekeeping,Supervisora,T3,1,1,histórico
2025-08-24,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-08-25,Segunda,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-08-25,Segunda,Housekeeping,Supervisora,T1,2,2,histórico
2025-08-25,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-08-25,Segunda,Housekeeping,Empregada de andares,T2,3,4,histórico
2025-08-25,Segunda,Housekeeping,Supervisora,T2,2,2,histórico
2025-08-25,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-08-25,Segunda,Housekeeping,Empregada de andares,T3,1,2,manual
2025-08-25,Segunda,Housekeeping,Supervisora,T3,1,1,manual
2025-08-25,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,manual
2025-08-26,Terça,Housekeeping,Empregada de andares,T1,4,5,previsão
2025-08-26,Terça,Housekeeping,Supervisora,T1,2,2,previsão
2025-08-26,Terça,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-08-26,Terça,Housekeeping,Empregada de andares,T2,3,4,previsão
2025-08-26,Terça,Housekeeping,Supervisora,T2,2,2,previsão
2025-08-26,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-08-26,Terça,Housekeeping,Empregada de andares,T3,1,2,manual
2025-08-26,Terça,Housekeeping,Supervisora,T3,1,1,manual
2025-08-26,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,manual
2025-08-27,Quarta,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-08-27,Quarta,Housekeeping,Supervisora,T1,2,2,histórico
2025-08-27,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-08-27,Quarta,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-08-27,Quarta,Housekeeping,Supervisora,T2,1,2,histórico
2025-08-27,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-08-27,Quarta,Housekeeping,Empregada de andares,T3,1,2,manual
2025-08-27,Quarta,Housekeeping,Supervisora,T3,1,1,manual
2025-08-27,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,manual
2025-08-28,Quinta,Housekeeping,Empregada de andares,T1,5,6,histórico
2025-08-28,Quinta,Housekeeping,Supervisora,T1,2,2,histórico
2025-08-28,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,2,histórico
2025-08-28,Quinta,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-08-28,Quinta,Housekeeping,Supervisora,T2,1,2,histórico
2025-08-28,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-08-28,Quinta,Housekeeping,Empregada de andares,T3,1,2,previsão
2025-08-28,Quinta,Housekeeping,Supervisora,T3,1,1,previsão
2025-08-28,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-08-29,Sexta,Housekeeping,Empregada de andares,T1,5,5,histórico
2025-08-29,Sexta,Housekeeping,Supervisora,T1,2,2,histórico
2025-08-29,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-08-29,Sexta,Housekeeping,Empregada de andares,T2,3,4,histórico
2025-08-29,Sexta,Housekeeping,Supervisora,T2,2,2,histórico
2025-08-29,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-08-29,Sexta,Housekeeping,Empregada de andares,T3,1,1,previsão
2025-08-29,Sexta,Housekeeping,Supervisora,T3,1,1,previsão
2025-08-29,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-08-30,Sábado,Housekeeping,Empregada de andares,T1,6,7,histórico
2025-08-30,Sábado,Housekeeping,Supervisora,T1,2,3,histórico
2025-08-30,Sábado,Housekeeping,Auxiliar de limpeza,T1,2,2,histórico
2025-08-30,Sábado,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-08-30,Sábado,Housekeeping,Supervisora,T2,1,2,histórico
2025-08-30,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-08-30,Sábado,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-08-30,Sábado,Housekeeping,Supervisora,T3,1,1,histórico
2025-08-30,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-08-31,Domingo,Housekeeping,Empregada de andares,T1,6,7,histórico
2025-08-31,Domingo,Housekeeping,Supervisora,T1,2,3,histórico
2025-08-31,Domingo,Housekeeping,Auxiliar de limpeza,T1,2,2,histórico
2025-08-31,Domingo,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-08-31,Domingo,Housekeeping,Supervisora,T2,1,1,histórico
2025-08-31,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-08-31,Domingo,Housekeeping,Empregada de andares,T3,1,1,previsão
2025-08-31,Domingo,Housekeeping,Supervisora,T3,1,1,previsão
2025-08-31,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-09-01,Segunda,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-09-01,Segunda,Housekeeping,Supervisora,T1,1,2,histórico
2025-09-01,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-09-01,Segunda,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-09-01,Segunda,Housekeeping,Supervisora,T2,1,2,histórico
2025-09-01,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-09-01,Segunda,Housekeeping,Empregada de andares,T3,1,2,previsão
2025-09-01,Segunda,Housekeeping,Supervisora,T3,1,1,previsão
2025-09-01,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-09-02,Terça,Housekeeping,Empregada de andares,T1,4,4,previsão
2025-09-02,Terça,Housekeeping,Supervisora,T1,2,2,previsão
2025-09-02,Terça,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-09-02,Terça,Housekeeping,Empregada de andares,T2,2,2,manual
2025-09-02,Terça,Housekeeping,Supervisora,T2,1,1,manual
2025-09-02,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,manual
2025-09-02,Terça,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-09-02,Terça,Housekeeping,Supervisora,T3,1,1,histórico
2025-09-02,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-09-03,Quarta,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-09-03,Quarta,Housekeeping,Supervisora,T1,2,2,histórico
2025-09-03,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-09-03,Quarta,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-09-03,Quarta,Housekeeping,Supervisora,T2,1,1,histórico
2025-09-03,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-09-03,Quarta,Housekeeping,Empregada de andares,T3,1,2,histórico
2025-09-03,Quarta,Housekeeping,Supervisora,T3,1,1,histórico
2025-09-03,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-09-04,Quinta,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-09-04,Quinta,Housekeeping,Supervisora,T1,1,2,histórico
2025-09-04,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-09-04,Quinta,Housekeeping,Empregada de andares,T2,3,3,previsão
2025-09-04,Quinta,Housekeeping,Supervisora,T2,1,2,previsão
2025-09-04,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-09-04,Quinta,Housekeeping,Empregada de andares,T3,1,1,previsão
2025-09-04,Quinta,Housekeeping,Supervisora,T3,1,1,previsão
2025-09-04,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-09-05,Sexta,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-09-05,Sexta,Housekeeping,Supervisora,T1,1,2,histórico
2025-09-05,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-09-05,Sexta,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-09-05,Sexta,Housekeeping,Supervisora,T2,1,1,histórico
2025-09-05,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-09-05,Sexta,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-09-05,Sexta,Housekeeping,Supervisora,T3,1,1,histórico
2025-09-05,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-09-06,Sábado,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-09-06,Sábado,Housekeeping,Supervisora,T1,2,2,histórico
2025-09-06,Sábado,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-09-06,Sábado,Housekeeping,Empregada de andares,T2,2,3,manual
2025-09-06,Sábado,Housekeeping,Supervisora,T2,1,1,manual
2025-09-06,Sábado,Housekeeping,Auxiliar de limpeza,T2,1,1,manual
2025-09-06,Sábado,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-09-06,Sábado,Housekeeping,Supervisora,T3,1,1,histórico
2025-09-06,Sábado,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-09-07,Domingo,Housekeeping,Empregada de andares,T1,5,6,histórico
2025-09-07,Domingo,Housekeeping,Supervisora,T1,2,2,histórico
2025-09-07,Domingo,Housekeeping,Auxiliar de limpeza,T1,1,2,histórico
2025-09-07,Domingo,Housekeeping,Empregada de andares,T2,2,3,histórico
2025-09-07,Domingo,Housekeeping,Supervisora,T2,1,1,histórico
2025-09-07,Domingo,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-09-07,Domingo,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-09-07,Domingo,Housekeeping,Supervisora,T3,1,1,histórico
2025-09-07,Domingo,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-09-08,Segunda,Housekeeping,Empregada de andares,T1,4,4,previsão
2025-09-08,Segunda,Housekeeping,Supervisora,T1,2,2,previsão
2025-09-08,Segunda,Housekeeping,Auxiliar de limpeza,T1,1,1,previsão
2025-09-08,Segunda,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-09-08,Segunda,Housekeeping,Supervisora,T2,1,1,histórico
2025-09-08,Segunda,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-09-08,Segunda,Housekeeping,Empregada de andares,T3,1,1,previsão
2025-09-08,Segunda,Housekeeping,Supervisora,T3,1,1,previsão
2025-09-08,Segunda,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-09-09,Terça,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-09-09,Terça,Housekeeping,Supervisora,T1,2,2,histórico
2025-09-09,Terça,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-09-09,Terça,Housekeeping,Empregada de andares,T2,2,2,histórico
2025-09-09,Terça,Housekeeping,Supervisora,T2,1,1,histórico
2025-09-09,Terça,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-09-09,Terça,Housekeeping,Empregada de andares,T3,2,2,histórico
2025-09-09,Terça,Housekeeping,Supervisora,T3,1,1,histórico
2025-09-09,Terça,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-09-10,Quarta,Housekeeping,Empregada de andares,T1,3,4,manual
2025-09-10,Quarta,Housekeeping,Supervisora,T1,1,2,manual
2025-09-10,Quarta,Housekeeping,Auxiliar de limpeza,T1,1,1,manual
2025-09-10,Quarta,Housekeeping,Empregada de andares,T2,3,3,previsão
2025-09-10,Quarta,Housekeeping,Supervisora,T2,1,2,previsão
2025-09-10,Quarta,Housekeeping,Auxiliar de limpeza,T2,1,1,previsão
2025-09-10,Quarta,Housekeeping,Empregada de andares,T3,2,2,previsão
2025-09-10,Quarta,Housekeeping,Supervisora,T3,1,1,previsão
2025-09-10,Quarta,Housekeeping,Auxiliar de limpeza,T3,1,1,previsão
2025-09-11,Quinta,Housekeeping,Empregada de andares,T1,4,5,histórico
2025-09-11,Quinta,Housekeeping,Supervisora,T1,2,2,histórico
2025-09-11,Quinta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-09-11,Quinta,Housekeeping,Empregada de andares,T2,3,3,histórico
2025-09-11,Quinta,Housekeeping,Supervisora,T2,1,2,histórico
2025-09-11,Quinta,Housekeeping,Auxiliar de limpeza,T2,1,1,histórico
2025-09-11,Quinta,Housekeeping,Empregada de andares,T3,1,1,histórico
2025-09-11,Quinta,Housekeeping,Supervisora,T3,1,1,histórico
2025-09-11,Quinta,Housekeeping,Auxiliar de limpeza,T3,1,1,histórico
2025-09-12,Sexta,Housekeeping,Empregada de andares,T1,3,4,histórico
2025-09-12,Sexta,Housekeeping,Supervisora,T1,1,2,histórico
2025-09-12,Sexta,Housekeeping,Auxiliar de limpeza,T1,1,1,histórico
2025-09-12,Sexta,Housekeeping,Empregada de andares,T2,2,3,manual
2025-09-12,Sexta,Housekeeping,Supervisora,T2,1,1,manual
2025-09-12,Sexta,Housekeeping,Auxiliar de limpeza,T2,1,1,manual
2025-09-12,Sexta,Housekeeping,Empregada de andares,T3,1,1,manual
2025-09-12,Sexta,Housekeeping,Supervisora,T3,1,1,manual
2025-09-12,Sexta,Housekeeping,Auxiliar de limpeza,T3,1,1,manual
